,Cycle,A1,A2,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E4,E5,E6,E7,E8,E9,E10,E11,E12,F4,F5,F6,F7,F8,F9,F10,F11,F12,G4,G5,G6,G7,G8,G9,G10,G11,G12,H4,H5,H6,H7,H8,H9,H10,H11,H12
,21,1161.33957316317,1302.96866404565,1157.42115641958,1159.05486056813,1126.69990779941,1245.89898538252,1152.09749678977,1235.55907597168,1216.30033561117,1267.7962422476,1137.22614810001,1500.40126200446,1629.15155085015,1461.76328373942,1541.28128911631,1454.65421583395,1542.34872537942,1454.40339863609,1653.32241609481,1502.70818924284,1593.78836222905,1323.14297502152,1395.28986587655,1437.84207276939,1645.15055308366,1549.44803014112,1839.69670357076,1805.93199082939,1685.1702508473,1850.76986015742,1884.38211846922,1662.62133058637,1497.67393787518,544.843952678623,628.725692493457,1570.16158856165,1599.6331205942,1687.56797200277,1608.54441378647,1507.32482242882,1632.58807622882,1580.8702434107,1472.1675145066,1389.12706117413,-2.12042053301548,-0.121101743255622,1717.4348271201,1669.3372252492,1818.44342914108,11.2788733244456,13.3994183714158,12.7784711233753,1857.31828692039,1730.14180318088,1599.35129096467,1837.89741808372,1859.60891646064,1918.90656934755,1906.89314928861,1816.7151458014,1957.95376575545,2089.94547811099,1832.13087349913,1632.34214944426,1488.6141970711,1669.87974033656,1685.20614757878,1629.63054831045,1697.87701682577,1745.21335400285,1862.34531783059,1713.77359762992,1519.32648093073,1574.93925352029,1594.38285893722,1690.90343119143,1683.32218349994,1671.6356488178,1730.55084607586,1712.60123793145,1636.23887463994,1492.33935338494
,22,1161.64813365545,1303.40284600626,1135.23629052588,1136.02084269044,1123.81186987173,1220.39926669052,1124.43013326996,1212.34131954343,1190.93550752718,1241.92257555086,1111.73703864876,1521.31907646139,1649.90059544999,1417.66109504357,1500.58096760227,1411.38516474741,1504.24394181755,1422.74622980752,1617.30165795677,1461.94760025614,1549.58038204211,1290.56779429443,1494.76595124111,1539.98329599598,1606.45412366995,1510.86824209539,1806.58433001412,1768.40836203563,1652.58430562403,1815.27078250993,1864.42361227357,1629.59974585003,1480.51022759775,785.404924844426,882.155868550266,1534.91204093924,1560.59909858548,1646.80217333867,1609.68502990679,1500.5732366939,1620.05770283119,1548.40787401953,1427.64220611337,1351.5542078202,-0.00518943117685922,-0.69686774983802,1698.73753195309,1665.32903809204,1798.11223707334,28.9407580724442,28.105467315379,26.0944417586102,1806.73806737351,1684.21688303324,1553.33591478844,1795.28243609414,1825.13998676933,1873.93629980463,1869.68928271739,1779.02165451079,1916.99516640465,2037.68558802909,1783.18101469668,1591.10157461387,1467.4245236524,1649.89346481468,1662.0099704957,1600.43167990512,1665.39579095117,1712.77412025695,1821.06234047377,1670.6529021604,1483.28664004389,1557.09803020142,1579.99657621786,1673.89261986414,1666.22835748037,1651.12748165094,1711.51489024799,1669.96267831397,1598.36888087717,1456.37612693658
,23,1160.83762025387,1305.20016545184,1102.6544823559,1104.01226841388,1108.07064633638,1193.29655835374,1095.32921069743,1185.58662277161,1154.55898231039,1208.19683674945,1078.78094996712,1531.36680072834,1664.025619635,1371.58659090667,1458.71855619173,1365.48205174475,1470.0939121674,1390.68880119214,1580.62811195482,1421.87920913682,1507.88706019283,1255.40084713587,1561.28902391101,1607.58122522227,1560.04985254672,1463.7647050369,1761.22886891331,1730.55190374449,1618.26442907283,1777.0570599804,1820.40316552129,1582.71961177301,1447.74613205986,980.669142810812,1106.50921189849,1494.41684852081,1512.2794763396,1600.26945057633,1586.88709015031,1473.15366816521,1584.1711065702,1504.76848288679,1379.07538320915,1311.22630515385,-1.2370426177331,-0.0813286383649938,1654.82088673166,1634.94766224232,1753.53848955198,50.3629358015269,59.3464546913224,56.6578237594831,1757.65094869498,1633.8579856521,1510.90641638466,1742.59234166961,1775.45845458118,1822.53355878488,1834.36218901423,1747.14196097488,1882.40682929814,1981.50545667412,1730.59592654515,1548.66417228479,1431.83388779969,1618.44955046221,1622.27461128719,1569.54594107961,1630.81889921069,1677.53079332945,1774.71970290803,1624.56828103741,1444.5219811827,1527.50613095526,1550.62988112755,1644.2426735917,1646.58658590801,1632.75354194945,1691.73703041537,1621.23591697499,1550.96542238912,1412.90964678908
,24,1158.72976944848,1304.9062933046,1068.79252103013,1070.09259951161,1083.25594669375,1169.52107106441,1070.05330646434,1163.34097125722,1118.40085155487,1176.74929306041,1046.16909152765,1534.0262361233,1670.13740170679,1332.65231351377,1425.36300256116,1327.06190933897,1445.51865755769,1363.46910586386,1552.12698776868,1390.56678904792,1478.72609612172,1228.16464207129,1599.20475919852,1650.04485350463,1516.6836173674,1421.61769458132,1714.88030159575,1702.40050560908,1590.5002072295,1745.17010523602,1767.42417479785,1533.68869420116,1406.1180307096,1139.11170071032,1281.20530950047,1460.58628386277,1465.04658820488,1557.150839414,1548.64031126677,1435.59468121871,1539.15296042172,1463.99672315918,1338.47322530359,1275.98370814051,-0.817348607055919,-1.68915281492173,1602.62084085516,1589.44580848107,1699.06489236014,100.798956680837,108.906815672723,99.0190392432164,1716.62481491219,1587.86740251188,1476.58012175632,1696.01960125045,1724.88724702585,1774.42440097633,1810.89321267214,1725.14917267603,1857.63364161934,1934.64671651683,1687.52423721997,1516.88628086931,1394.94517559282,1582.13425172977,1580.65307939197,1542.05736817921,1603.65632991599,1650.28648676811,1736.66495312754,1589.64101862039,1413.37502541529,1495.19459320316,1517.00379492495,1607.51174643667,1630.30753159309,1615.35795625135,1675.17629209976,1578.62551915227,1509.29797455839,1377.48991986421
,25,1154.54937824185,1306.06427538813,1040.46169501435,1043.78764482009,1058.51080778802,1154.89689477814,1053.71550783642,1149.79149200276,1091.5733647395,1153.92356611539,1025.28117239749,1532.94747229256,1675.30460384028,1308.02142243857,1406.68467810646,1303.26727436616,1431.84523940601,1347.51601193868,1535.46602433216,1374.01791810312,1462.2474717224,1213.1191338864,1624.39626084117,1679.03627772082,1485.66052010356,1393.69834059904,1683.2389426163,1684.84128006822,1572.85110540309,1724.94066288814,1722.12344262543,1497.47503396747,1369.68851552586,1251.4477308348,1401.32267581603,1437.35255926682,1430.83759524001,1526.76215686432,1513.74473232746,1400.80017246744,1499.54915145963,1437.79769434265,1312.85815512836,1254.29176565636,-0.896233690587451,-2.98809508243858,1560.23717596777,1543.65438425495,1654.47223069804,186.089613431337,200.327702535206,190.730366211017,1695.37384061384,1559.12244751517,1458.90770370115,1668.00526181415,1689.73052521707,1745.40469208699,1795.52649260019,1712.486000367,1843.82311641942,1907.39154252858,1660.71442360498,1493.62470471096,1369.05877490527,1555.09321166919,1549.06401625508,1525.39586826689,1588.12703598378,1633.34258336754,1711.67437842029,1570.06415987241,1397.04498096362,1467.13259907042,1488.88627406586,1576.0286197974,1618.96345169317,1605.48929624385,1665.26086614367,1552.668177638,1483.61356626519,1356.11551727331
,26,1152.63773332267,1305.81215804077,1022.91577038908,1026.80566117968,1039.89671679536,1147.8336576507,1043.15280754574,1144.95679440243,1075.49752035106,1141.94912665337,1012.43353458496,1532.52440222359,1679.28256084917,1294.1522579642,1395.54711973272,1289.61155624876,1424.45003886015,1339.51663061813,1527.80444490998,1367.1234512929,1454.57131352073,1208.41493789717,1637.20180871695,1695.50475402662,1465.19805600149,1378.1584361511,1664.17976922895,1678.62364919093,1564.29115771792,1717.47746076153,1691.88726365882,1475.60096124329,1344.28091719743,1361.53819398748,1478.84195213474,1424.2237920535,1410.02018869854,1506.04871471691,1487.6807956379,1376.20587859355,1471.51246591703,1421.88214583587,1297.78723651294,1243.45004221608,-1.21884719928812,-0.595228382482219,1532.493061815,1509.93003515969,1623.48099375037,334.818639568548,363.84705220714,345.093271972096,1687.26141366475,1541.75681657877,1449.15851650642,1655.52804202538,1671.6032264358,1730.22768786646,1790.48241372746,1709.21561923172,1836.57978932301,1894.2146873586,1646.23173062022,1481.68194643699,1351.1853772632,1538.1184990543,1528.84842332731,1517.19071934616,1580.72311912453,1624.98093538462,1701.94850842574,1562.57265605859,1388.66855878853,1449.56181404149,1468.29784980856,1555.02721324888,1612.58293589585,1600.65788665553,1660.1984663484,1541.03692390085,1470.35959081776,1345.7926753204
,27,1150.68637907719,1304.62466310256,1012.20351795918,1017.75213228633,1029.07117623056,1145.40465789611,1034.70498967039,1142.45503961746,1066.30340372575,1136.54332981765,1006.38163311643,1529.49131963544,1680.70275482795,1285.87604971445,1389.94933556013,1279.596262497,1421.41237362725,1334.74490924344,1521.53525463784,1363.01238860571,1450.09913196084,1205.34596453468,1642.40274334349,1703.36212430803,1454.31235228673,1367.99533576679,1654.74488256304,1674.6574254693,1558.13481069196,1711.14761878994,1672.55518690379,1462.58681190225,1328.80874674608,1455.39700902748,1526.22395027359,1416.11437430263,1399.19368028691,1492.31108490433,1473.42272815826,1361.65211260703,1455.43500102484,1415.30572749453,1289.61038954897,1237.29095895181,-0.816526102199987,1.1778544455874,1516.53572867473,1486.15695693105,1606.92255305722,570.819373008078,601.496980586064,574.618573500426,1684.05127567103,1533.06823805518,1443.82749346847,1649.23129306779,1662.19294898173,1723.77840763287,1783.75709067545,1706.47962597729,1833.86252353035,1890.32213776047,1638.82853744141,1468.27643815422,1341.6869292886,1528.88270017744,1516.05591834625,1513.39993334397,1575.56262357958,1618.53672053907,1693.71818879989,1557.82602761322,1382.8783998171,1436.35634121484,1455.97954675937,1542.19791736572,1609.08095823629,1598.25081260924,1658.3682701879,1534.09508531002,1463.33930980596,1340.46863357172
,28,1151.0497271619,1305.05495402402,1008.15619022135,1014.52712488311,1024.27579117606,1144.92692747574,1029.48070376499,1141.21062085809,1060.32123549344,1135.39999053231,1002.96367864477,1529.18423253634,1681.78370575679,1280.88659824999,1388.1403032569,1272.53890597224,1420.25845001921,1334.20348765625,1518.84394130673,1359.93484748739,1447.77661113727,1204.23495743691,1646.61231359485,1709.15366551161,1447.95118948397,1362.89502025288,1650.17799853176,1674.96636439363,1556.52120696484,1709.9295372209,1661.26828778104,1455.37079405823,1320.86604144747,1524.04846408528,1555.69271996078,1412.10670759202,1391.65157023145,1485.75606625453,1465.24395352146,1355.64181149552,1444.55209897015,1411.77141599143,1281.98688682899,1234.30209291024,3.01322165001602,2.22129719185796,1508.83312417534,1474.96047679572,1599.71814742954,854.169527045316,893.800950979804,868.124615240647,1684.45256286053,1527.77790017597,1441.25076609374,1644.7775726184,1660.22220305508,1721.07997553375,1781.33211432453,1707.66968787225,1831.53782783917,1888.47118948218,1635.37394065788,1465.6180633353,1334.15091781657,1525.65621412493,1506.20936711916,1510.89791275148,1572.24303262273,1616.43448341316,1690.24709362916,1556.01788240933,1378.40697457145,1429.53646391082,1448.60490090496,1534.97728778855,1608.00255122453,1599.69317863899,1658.66238255673,1533.71501260168,1459.40016783391,1340.67726139073
,29,1150.91221393606,1304.36495478871,1005.27825274084,1011.8414035814,1023.10543971349,1142.88623244489,1027.00571230947,1140.27579411249,1057.14060664456,1137.51894948982,1001.09356062881,1527.06442254394,1683.06114124463,1276.67715600644,1388.12233678958,1267.62132637586,1422.2204643132,1334.47869887509,1518.55698695157,1359.5444099744,1446.49089270567,1203.95613017163,1646.24109512272,1709.59562361789,1443.73056537198,1361.27099030747,1650.26986525404,1672.92771750788,1556.09334323915,1707.79893378806,1654.36610954294,1449.79798037403,1315.91048351724,1541.59906421762,1572.59227062034,1411.36978062868,1385.95843174017,1482.29131342708,1460.29345432632,1350.06542514708,1437.87279692026,1412.26918026408,1279.35788539021,1233.44337097859,2.8750268328431,-0.184590663145173,1504.51295629648,1467.45796872076,1595.76242596291,1124.89187687037,1159.45760102332,1139.3727354417,1683.02555371261,1523.31830330475,1442.49406565186,1643.5909931084,1659.23931996272,1722.20537117314,1780.92979898277,1705.87225339658,1833.21827600387,1887.36519217474,1633.00197162033,1463.28225760098,1329.2693442028,1523.43982247567,1501.14879390148,1510.97234538323,1571.56044017819,1614.02737957663,1685.44170242933,1554.90170143924,1376.24240923185,1424.09970872162,1446.91952412293,1528.81280059423,1608.5745948918,1600.47639143632,1660.86130050516,1533.67483005288,1459.58229540072,1344.63760572149
,30,1150.32753582986,1305.88216126256,1003.76355432767,1009.45620219231,1023.88876431505,1143.20592137068,1026.24414469615,1141.81303429392,1055.26943254018,1138.4620133716,1001.31752051802,1525.13102568682,1685.0321922646,1275.9757560842,1389.88509317741,1266.83050750864,1425.31742750235,1335.91208227325,1520.54342246115,1361.65739607907,1448.43680181794,1205.37171085098,1647.96121656608,1711.25476168586,1441.13263020655,1362.33627032609,1653.85417348069,1675.69152729353,1557.6555096658,1711.5020654288,1652.13679752383,1446.15796172866,1313.45431215313,1538.60544025103,1583.35321164253,1412.33992480656,1381.03253882106,1481.04204010727,1456.68713494552,1349.37233584968,1434.02963918157,1415.06232416693,1276.01565382417,1236.20295748132,7.26202112599867,9.29067932741918,1502.71081738581,1467.12959552152,1593.52288223975,1339.61777237831,1366.4660930691,1355.441062541,1686.30932944488,1522.74152973538,1446.36605204531,1645.07662229511,1663.34720706213,1727.7695184659,1785.28069616848,1707.76560913789,1837.46775260055,1888.21644815914,1630.24939009378,1464.90893053273,1327.18022881074,1525.29579976034,1497.57003159407,1513.86036703382,1573.73173775688,1618.05475056011,1688.0805385829,1555.69991023847,1378.27229801783,1424.87775608738,1447.31471526499,1528.41498543088,1611.72775205645,1602.30668587021,1663.00107128528,1536.98799395626,1462.01277903409,1350.01489279327
,31,1148.42614999579,1303.46220307804,1000.14076477049,1003.47948830261,1021.75363135508,1141.40100920569,1020.9253737209,1141.04544321954,1051.82946973569,1138.86889514101,997.359828833872,1519.58736278186,1685.41757474101,1271.1802825131,1388.46759285734,1260.66380462785,1424.37661678385,1334.88399795399,1520.40737379851,1363.24233291428,1446.55259476353,1204.38400409133,1643.89121485293,1707.57470216153,1436.50624549325,1358.09649592295,1653.20585413513,1674.13714409758,1555.38080291732,1710.08310071668,1647.43881879192,1440.22519096391,1310.14355275932,1530.80961069217,1587.43517140652,1412.74787498744,1375.3900042429,1476.14959768478,1452.38782428705,1344.48348694863,1429.03532304496,1414.68964933544,1272.75309524817,1235.5835210263,16.3002771803449,13.9158949342359,1497.75130342672,1462.9559725356,1590.33309958913,1470.52742325281,1488.35503915777,1484.06653164502,1684.73487795169,1517.83691594496,1446.2243853066,1647.07966517852,1661.58295343611,1729.69227293789,1787.17554357562,1706.56409561913,1838.5652674815,1886.08095059189,1624.27636736026,1464.33270892153,1322.99739015203,1523.7891717321,1493.50911230365,1515.44267614808,1572.45937103852,1616.93485386406,1687.07269876419,1553.68609639934,1375.65672288458,1420.40450541215,1443.57926700749,1522.90807361539,1611.30647665257,1598.95435316148,1662.60626345128,1535.45731365132,1461.96024801294,1350.82449314367
,32,1147.5836380457,1305.62024462785,998.486313582953,1001.54061831089,1022.51947215524,1140.95360153583,1016.85836129959,1143.47467079631,1050.53766047044,1138.47490974411,996.168795589891,1516.03234694489,1683.75754088358,1268.43615463305,1390.18997676436,1256.12359700312,1424.64518674521,1335.08357503645,1521.10090555031,1364.30516449367,1446.21864645403,1206.63533858452,1643.78620903441,1706.41050421924,1433.32470107119,1356.49897789776,1654.62185439075,1675.56730427941,1555.84207226406,1710.84119100488,1642.66057331446,1435.74741668027,1307.86432267747,1524.24124569347,1589.37390127494,1414.43228643649,1372.07742155825,1473.71310040786,1451.24160938872,1343.80816686968,1426.50428846959,1416.5339814786,1268.84723950374,1236.54031384317,30.3447988818966,35.6152438066347,1496.13867849888,1461.60566131233,1588.54825689192,1527.21142426801,1536.29338738062,1538.52763626207,1686.4184357014,1517.02099291649,1446.25680205492,1649.62190166275,1666.02164918315,1732.58190822677,1788.54107442392,1714.11227985666,1842.17360869783,1886.74575344411,1620.08295871388,1467.33963329439,1320.55561427269,1523.33714660422,1489.9064209902,1515.78390628471,1572.45638839269,1618.67741798193,1688.90811735822,1552.46241977193,1376.05268687978,1420.18682914531,1442.81050104658,1521.60622853508,1613.70535306385,1600.01835749918,1662.52219043788,1536.9113515654,1464.35400087482,1352.83171141784
,33,1147.16957717871,1308.14173591385,996.752251575958,999.92782690227,1022.69522032243,1140.34312611686,1012.14615148445,1143.57684754719,1049.10042782624,1140.08351763381,994.632491830065,1514.36356645029,1681.93128069196,1264.65490374527,1392.04982160203,1251.02391825095,1422.60212373807,1334.11259628465,1520.99026953281,1365.81718643296,1447.18295678114,1208.65594501705,1642.19646447323,1705.77826144622,1428.90752000305,1354.74359926617,1654.15340076861,1676.16429307148,1556.98225161143,1712.6918389492,1638.68414740808,1434.81388656306,1306.12322965446,1515.96829820118,1590.50821136845,1414.27894726049,1368.49168064578,1472.17363757399,1450.45300958666,1339.2052627332,1422.89077487492,1415.9765631721,1266.83775846699,1237.86993610814,61.5671671603723,63.4858043509853,1492.66108161892,1457.23673002256,1586.79251694949,1534.16852687565,1535.00727969542,1544.81694185946,1686.79302056694,1514.87371834176,1448.31725514276,1650.94263182931,1669.06175122364,1733.66848962981,1791.4247444539,1720.05818944521,1844.28680809163,1888.05409378994,1616.92712603381,1471.41181993965,1316.7140109827,1523.04337377267,1486.64425367069,1516.02374476355,1572.14503839204,1617.73109903557,1689.6808707912,1550.86932426311,1376.67682250574,1416.75661396433,1439.85844540793,1518.41001620862,1614.86843407441,1601.39060704556,1664.25612528254,1538.32081043459,1466.28995888943,1356.32416121872
,34,1148.97402036826,1312.18960935619,997.211330512688,1002.20442924926,1025.89295807596,1143.17112435396,1011.95005705897,1147.50550917373,1048.95712050077,1142.74485040625,996.022586143416,1515.64095165884,1681.78015277495,1264.57626379885,1394.7967311554,1249.89410034577,1425.64810289898,1335.71825389917,1523.00210296116,1368.36938173783,1452.71054501111,1212.70782461899,1641.94850488322,1707.94572303176,1427.65608372375,1355.24534959626,1660.35816762266,1678.83070595364,1560.53318915021,1716.95288124291,1638.99512642633,1433.85425764727,1306.95755356132,1510.49560633814,1590.93587660904,1416.47353103667,1365.62035867616,1472.80046587333,1452.33688525953,1340.20266175575,1421.00232273036,1419.70534631169,1266.13400091368,1244.31256529683,117.080700331477,111.025954172895,1493.45894252775,1456.74637090204,1585.45480786826,1520.20007357705,1519.11293594467,1533.32112968359,1689.77127646415,1516.93014180477,1451.88896871892,1657.25690491902,1675.45081219927,1739.5256306195,1794.62999390431,1728.06806972211,1846.6771543075,1892.7977477199,1617.62373692196,1481.85228969504,1315.0829752268,1524.86134830466,1486.76820838048,1517.8193455066,1574.72341495646,1619.11894747448,1693.83498663788,1552.28231518946,1381.23974789827,1419.28435030968,1441.55531302873,1521.10043811267,1617.6268478627,1607.58025622949,1666.49979573019,1544.63400142525,1472.21931083008,1362.94648690845
,35,1147.15662494653,1314.48429453748,996.615510510765,1003.19067831616,1025.86574179492,1145.72652660158,1009.14740493145,1148.21811159348,1046.03349592464,1145.07468067226,997.230606201037,1514.64997341123,1681.856658554,1262.39925817386,1397.10722416621,1247.06261189683,1424.31131359376,1336.80167327654,1523.14824945822,1368.5101288106,1455.44378844432,1214.74557678417,1638.08158252498,1708.01751378173,1424.82266423586,1353.88058156168,1663.16442213705,1681.37003760232,1561.58429275044,1719.45235686803,1637.77979036388,1433.24572403509,1306.70839025261,1504.5281611763,1591.83132841781,1415.68443429967,1361.99294452551,1470.50305742509,1452.12514843308,1339.00609090923,1415.97217354144,1421.13977168304,1262.48994490848,1246.26121309296,206.594206862513,206.05289216733,1491.05758924421,1455.69774396592,1581.8151872322,1506.01064481414,1502.28351415084,1517.11863604479,1690.58857167013,1515.04587957902,1453.84877583507,1659.58384482293,1677.48156732728,1742.55986619896,1796.38491653507,1730.11572124069,1845.99926338401,1896.09125557009,1617.21254581506,1487.98267381232,1313.80075586586,1527.82461039677,1483.02107256334,1519.48145565417,1575.27805183336,1619.63717789643,1695.0575014108,1553.42583939716,1383.13121424857,1418.23487534037,1440.56141169041,1518.2688079686,1618.08816218272,1609.35660560561,1668.20287786614,1548.06327208109,1474.16687323683,1368.02726196339
,36,1145.01588817668,1314.5237271035,995.57843191463,1004.1461220588,1026.70670062383,1148.2925291018,1007.18319308425,1149.97104541982,1042.79262545924,1145.05136966043,997.448779120343,1510.60929032061,1682.60446667166,1259.27211994408,1397.96710433235,1244.19722161122,1424.20645997976,1337.49506187185,1524.77059267218,1368.17462279071,1455.27894014159,1216.9682067104,1635.79422228245,1704.67306015571,1421.19303205235,1352.83402680561,1665.31210668355,1682.65278233085,1562.83498217178,1720.68026670007,1633.26287476082,1430.29142682201,1305.55156399506,1500.60124730228,1591.09038127335,1417.07784007467,1359.34129964984,1466.23822922947,1450.07697237301,1338.47097523359,1410.44480349134,1422.75387274476,1258.40191899242,1247.13920237067,331.169204683042,330.227035455184,1489.98283320923,1453.51797325565,1579.34471145392,1494.38678882941,1493.36434236834,1504.08980990816,1692.2096520744,1511.64421355782,1452.53186701772,1662.78709697266,1677.50507714512,1746.40130717611,1797.68944777594,1731.6299427825,1844.5656524732,1896.84393687815,1614.92100255981,1491.45563825472,1313.22988468057,1526.56264960903,1480.64093186701,1518.55226944161,1575.18761960868,1619.92244808503,1695.0710961267,1554.77578816512,1385.02135432628,1416.2562953677,1439.2111694675,1514.34411236643,1617.56904624899,1608.25475732864,1668.13409701743,1550.01742896803,1475.47017504356,1369.20265448723
,37,1141.14140955015,1314.95647660553,993.033998315068,1002.72924929403,1026.08634009822,1149.14617012041,1004.44460327561,1149.79729331718,1041.35309566082,1145.31864579797,995.510772297935,1503.7621276743,1682.02657571681,1258.03092856775,1399.68235496231,1242.44305673462,1423.21331795612,1337.60983703397,1526.73842214475,1366.75966847935,1453.57557853059,1217.61372821447,1631.23763778777,1700.01365289684,1415.18326408549,1352.65617824458,1664.04228696768,1683.56385674691,1562.99690511837,1722.65072126837,1628.26748076903,1428.73800840247,1302.46591468321,1494.50832821186,1588.41414525783,1416.11455509437,1357.44965482534,1462.86999634937,1448.53181656605,1336.38828122138,1405.00810750919,1422.43726796639,1253.06815462656,1247.11282415851,472.32655420833,485.612302707237,1487.93421650013,1451.88698594277,1576.06620997362,1489.10978563454,1484.90652946415,1495.76798979012,1691.87291551918,1508.50923230572,1452.24370175134,1662.94613976379,1678.77001605045,1746.16323228795,1799.21792649385,1731.85323804325,1845.71628627402,1896.5199563228,1611.53943995109,1489.60259096415,1310.84251482075,1527.1888190883,1476.59492832058,1518.34625640877,1573.4217856239,1620.96698344432,1693.18816156524,1555.77448647826,1385.85875786188,1410.84152421973,1438.14629940786,1510.65169757847,1619.2721391534,1606.03653954126,1667.0586875524,1548.63093885778,1476.68999498245,1371.47621377047
,38,1139.67778194343,1315.38336277843,990.465759813631,1000.96127996833,1027.23172476673,1149.85820265811,1001.33958780906,1150.76293450704,1038.81050313045,1146.41879141893,993.31227260746,1497.22966701078,1681.54295362742,1255.73738138243,1400.55143962247,1240.88934732844,1424.81072198779,1337.97038202561,1527.36904648976,1369.6845082511,1454.1663495795,1220.21172406989,1628.05808178223,1695.35814974468,1412.06946425059,1352.81782834854,1663.46882911773,1682.86377169769,1561.89470193721,1724.15337330307,1623.42326957412,1425.59581137533,1299.96476368239,1489.6785702292,1585.66982428285,1418.05177655402,1354.43992970157,1461.10694427908,1445.34950637244,1333.62593668872,1401.39309389442,1422.53371932767,1250.31270545179,1248.9524894544,596.636811078089,611.66429617089,1486.80209431825,1450.70968031559,1576.6179989206,1482.80739397186,1481.08043746607,1491.2462911897,1693.64954039835,1505.71915087531,1452.00990712203,1664.79415703568,1679.27873980145,1749.24956088059,1802.01857146787,1733.07399561591,1846.58297959758,1894.08996388188,1608.62227271925,1490.34642644305,1307.8937557409,1527.68617510499,1474.38508627049,1519.65712216972,1573.21548661676,1622.23105953808,1695.49233351034,1558.33435237163,1388.74896341192,1405.46014023977,1436.07443520999,1509.09002460749,1619.84640799683,1604.28120107856,1667.26557634987,1546.401164902,1477.73283688502,1374.07056820402
,39,1139.6831231991,1315.31664612871,988.625332989606,999.217460326123,1026.60331489038,1151.42222235315,999.361492273727,1154.88089480787,1038.26429911963,1149.15953294682,991.050172494822,1495.84897670286,1680.77099722893,1254.04370190787,1402.02637506191,1239.36290446034,1426.16584896388,1340.72826785441,1527.45263208434,1371.99972771345,1456.2923344381,1222.85602186121,1625.42384900223,1692.53263540083,1410.04219282896,1352.75263014333,1663.69846238493,1683.14738318959,1562.28825877596,1724.1521593354,1619.82136742332,1423.57413786653,1299.94517703857,1484.62900688408,1582.89237805118,1417.85849459792,1352.23986694933,1459.94020112597,1445.48344878009,1332.27533035132,1398.2246726286,1421.68202996554,1247.42757031371,1251.02722357253,652.46244484485,678.404847644597,1487.34537943038,1451.50941293094,1577.87930086152,1480.41840322371,1477.86736371857,1488.19227730861,1692.38202052913,1504.9036278845,1453.73793548006,1669.33794422537,1681.78972173075,1751.69412766957,1804.46077428467,1736.7325959024,1849.74664941651,1893.97576238024,1609.80450495366,1493.27503783281,1305.62346190435,1533.06086273394,1472.09452507859,1523.88951881676,1572.82426107647,1623.95688610779,1697.53685326358,1561.1268696258,1390.19461695312,1402.44389669309,1435.95152661607,1508.97307865937,1622.37538718847,1607.50438319154,1667.38930511751,1547.02163807887,1481.61305273512,1379.84931862651
,40,1139.90562710384,1313.79834657344,986.40144685619,997.420746735681,1024.6655491026,1153.46896074487,996.846860978839,1161.49126747093,1037.23002429556,1151.04809856444,989.836244626051,1496.92028206334,1680.27559365835,1249.99674597789,1402.38351902314,1236.76038975206,1425.81932500047,1342.37522541602,1526.58829069455,1375.08925935001,1458.95780199935,1225.95175879008,1624.98083288038,1690.0059006355,1409.14981077237,1351.34662273143,1664.228564831,1682.81725204648,1564.23123976733,1721.27492363941,1615.13623466054,1422.81349632634,1302.88026986326,1481.5798976289,1579.05658008358,1416.64654789567,1349.84353444676,1456.26361788028,1444.91223250293,1330.66546210771,1395.07484333143,1420.51991006544,1246.36390877018,1252.171397594,693.467947942102,727.587601075881,1487.29691360384,1450.36972764557,1579.94655101809,1477.17998119341,1475.85696626065,1485.21545588126,1690.18909034603,1503.87960445386,1455.18277969828,1676.05532854864,1682.97105882329,1754.23986127141,1806.49569918721,1739.80933847734,1853.28126724804,1894.51531144394,1611.24468430164,1496.43605098843,1306.47943389676,1538.18166098548,1470.03696825239,1527.75133991036,1571.82815767287,1625.53242733313,1699.47411726424,1562.92478258995,1391.34825973519,1400.54138550312,1435.39873398003,1507.83966578096,1624.76945131095,1612.42367443294,1667.07141758319,1549.35654783289,1484.6345605438,1384.41776053553
